#emoji, mean, std, frequency
# FACE WITH TEARS OF JOY	Emoticons
⛄	2.115183246073298	2.5164027018829707	191
# TONGUE	Miscellaneous Symbols and Pictographs
👅	1.8736842105263158	2.803164021575611	190
# EIGHTH NOTE	Miscellaneous Symbols
♪	2.168421052631579	2.5491077141823877	190
# FALLEN LEAF	Miscellaneous Symbols and Pictographs
🍂	2.2222222222222223	2.2285623840995865	189
# KISS	Miscellaneous Symbols and Pictographs
💏	1.5783783783783785	3.087125413113187	185
# HOCHO	Miscellaneous Symbols and Pictographs
🔪	0.28415300546448086	2.775009519715711	183
# PALM TREE	Miscellaneous Symbols and Pictographs
🌴	2.134831460674157	2.51374205695371	178
# WHITE LEFT POINTING BACKHAND INDEX	Miscellaneous Symbols and Pictographs
👈	1.7241379310344827	2.549237682638522	174
# ROSE	Miscellaneous Symbols and Pictographs
🌹	2.441860465116279	2.088755338533201	172
# FACE WITH OK GESTURE	Emoticons
🙆	2.0350877192982457	2.6087902169040147	171
# HEAVY ROUND-TIPPED RIGHTWARDS ARROW	Dingbats
➜	0.6588235294117647	1.9253903572215325	170
# GHOST	Miscellaneous Symbols and Pictographs
👻	0.9285714285714286	2.8610092886357195	168
# MONEY BAG	Miscellaneous Symbols and Pictographs
💰	1.0238095238095237	2.828326909424716	168
# CLINKING BEER MUGS	Miscellaneous Symbols and Pictographs
🍻	2.084848484848485	2.699957486996529	165
# FACE WITH NO GOOD GESTURE	Emoticons
🙅	-0.8242424242424242	3.280708561957799	165
# SUN WITH FACE	Miscellaneous Symbols and Pictographs
🌞	2.271604938271605	2.125752419756137	162
# MAPLE LEAF	Miscellaneous Symbols and Pictographs
🍁	1.9627329192546583	2.2343679161159864	161
# WHITE MEDIUM STAR	Miscellaneous Symbols and Arrows
⭐	2.3647798742138364	2.2075382106646853	159
# BLACK SMALL SQUARE	Geometric Shapes
▪	0.8050314465408805	2.3645122289326657	159
# RIBBON	Miscellaneous Symbols and Pictographs
🎀	2.5641025641025643	2.2164290035871086	156
# BOX DRAWINGS HEAVY HORIZONTAL	Box Drawing
━	0.717948717948718	2.2865124932931233	156
# TRIGRAM FOR EARTH	Miscellaneous Symbols
☷	0.2597402597402597	1.1777437972732088	154
# PIG FACE	Miscellaneous Symbols and Pictographs
🐷	1.5	2.4628823507598185	152
# HEAR-NO-EVIL MONKEY	Emoticons
🙉	1.36	3.0227581224217506	150
# HIBISCUS	Miscellaneous Symbols and Pictographs
🌺	2.24	2.090231247174979	150
# NAIL POLISH	Miscellaneous Symbols and Pictographs
💅	1.5838926174496644	3.102500985383875	149
# DOG FACE	Miscellaneous Symbols and Pictographs
🐶	2.3513513513513513	2.543844889630296	148
# NEW MOON WITH FACE	Miscellaneous Symbols and Pictographs
🌚	1.8918918918918919	2.9935406477838673	148
# EXTRATERRESTRIAL ALIEN	Miscellaneous Symbols and Pictographs
👽	1.2876712328767124	2.518313482476272	146
# MICROPHONE	Miscellaneous Symbols and Pictographs
🎤	1.9444444444444444	2.788313353628801	144
# TWO WOMEN HOLDING HANDS	Miscellaneous Symbols and Pictographs
👭	1.8888888888888888	2.9038076323048845	144
# HEADPHONE	Miscellaneous Symbols and Pictographs
🎧	1.6901408450704225	2.8214048508279235	142
# WHITE UP POINTING BACKHAND INDEX	Miscellaneous Symbols and Pictographs
👆	1.3333333333333333	2.6954963333478656	138
# COCKTAIL GLASS	Miscellaneous Symbols and Pictographs
🍸	2.2028985507246377	2.596428484238689	138
# WINE GLASS	Miscellaneous Symbols and Pictographs
🍷	1.6058394160583942	2.340870336096636	137
# REGISTERED SIGN	Latin-1 Supplement
®	1.1386861313868613	2.3152382600407604	137
# WATERMELON	Miscellaneous Symbols and Pictographs
🍉	2.4411764705882355	2.4815931371338644	136
# SMILING FACE WITH HALO	Emoticons
😇	2.4	2.4440403706431146	135
# BALLOT BOX WITH CHECK	Miscellaneous Symbols
☑	0.4148148148148148	1.4004506427373595	135
# RUNNER	Miscellaneous Symbols and Pictographs
🏃	1.6592592592592592	2.593904430013546	135
# CRYING CAT FACE	Emoticons
😿	-1.5223880597014925	3.196818422825129	134
# BOX DRAWINGS LIGHT VERTICAL	Box Drawing
│	1.4029850746268657	1.9088146004475424	134
# BOMB	Miscellaneous Symbols and Pictographs
💣	0.030534351145038167	3.145186389451747	131
# BEER MUG	Miscellaneous Symbols and Pictographs
🍺	2.015267175572519	2.4400748731611657	131
# BLACK RIGHT-POINTING TRIANGLE	Geometric Shapes
▶	0.8549618320610687	2.0973343219632854	131
# ASTONISHED FACE	Emoticons
😲	-0.27906976744186046	3.3479757720638155	129
# GUITAR	Miscellaneous Symbols and Pictographs
🎸	2.112	2.0599650482471783	125
# TROPICAL DRINK	Miscellaneous Symbols and Pictographs
🍹	2.6991869918699187	2.193615863940169	123
# DIZZY SYMBOL	Miscellaneous Symbols and Pictographs
💫	2.049586776859504	2.2484199766124893	121
# BOOKS	Miscellaneous Symbols and Pictographs
📚	1.3781512605042017	3.08695165685213	119
# FACE WITHOUT MOUTH	Emoticons
